oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy
,,,5490.87,20.53,,,0.0,0.0,0.0,99.179,
,,,5578.388,20.74,,,0.0,0.0,0.0,99.234,
,,,5382.468,19.87,,,0.0,0.0,0.0,99.251,
,,,5762.729,21.08,,,0.0,0.0,0.0,99.434,
,,,5587.786,20.2,,,0.0,0.0,0.0,98.585,
,,,5637.628,20.07,,,0.0,0.0,0.0,98.286,
,,,5727.218,20.03,,,0.0,0.0,0.0,98.138,
,,,5992.289,20.57,,,0.0,0.0,0.0,98.139,
,,,4847.898,16.32,,,,,,97.783,
,,,5046.292,16.75,,,,,,98.587,
,,,5101.904,16.8,,,,,,97.335,
,,,5095.413,16.67,,,,,,97.258,
,,,5448.353,17.74,,,,,,97.259,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,1.163,49352.852,1.163,,
,,,,,,1536.0,17.864,782668.875,19.027,,
,,,,,,44.866,8.536,1097475.625,27.563,,
,,,,,,39.114,10.781,1477159.625,38.344,,
,,,,,,23.203,8.897,1761411.625,47.241,,
,,,,,,17.627,8.327,2004116.5,55.568,,
,,,,,,13.813,7.676,2204543.25,63.244,,
,,,,,,8.054,5.094,2298307.75,68.338,,
,,,,,,13.138,8.978,2502305.5,77.316,,
,,,,,,23.676,18.306,2963548.5,95.622,,
,,,,,,-2.785,-2.663,2734639.0,92.959,,
,,,,,,2.74,2.547,2623346.75,95.506,,
,,,,,,2.07,1.977,2429111.0,97.483,,
,,,,,,5.082,4.954,2269369.0,102.437,,
,,,,,,3.258,3.338,2075156.0,105.775,,
,,,,,,11.325,11.979,2046254.375,117.754,,
,,0.573,,,8830.433,14.621,17.216,2080975.0,134.97,,
-0.128,-0.001,0.572,,,7823.154,24.893,33.598,2305482.0,168.568,,
51.369,0.294,0.866,,,10490.806,11.34,19.116,2274070.0,187.684,,
29.317,0.254,1.12,,,12034.871,5.226,9.808,2122765.25,197.491,,
16.146,0.181,1.3,,,12441.187,4.42,8.729,1972889.25,206.22,,
-13.573,-0.177,1.124,,,9523.358,1.966,4.055,1781705.375,210.275,,
-3.954,-0.044,1.079,,,8109.569,18.457,38.811,1871224.5,249.086,,
19.026,0.205,1.285,,,8661.12,12.4,30.887,1887235.0,279.973,,
29.818,0.383,1.668,,,10186.915,17.934,50.211,2016501.75,330.184,,
36.562,0.61,2.278,,,12703.441,-9.123,-30.122,1673407.125,300.062,,
19.159,0.436,2.714,,,13915.622,-15.637,-46.921,1297800.0,253.141,,
37.687,1.023,3.737,,,17711.535,11.747,29.736,1340613.5,282.878,,
31.925,1.193,4.93,,,21701.285,-10.922,-30.895,1109117.25,251.983,,
-2.222,-0.11,4.821,,,19787.67,11.264,28.384,1150803.5,280.367,,
8.267,0.399,5.219,,,20045.033,4.545,12.744,1125695.0,293.111,,
-17.606,-0.919,4.3,,,15499.441,-6.071,-17.794,992278.688,275.317,,
46.872,2.016,6.316,,,21417.904,-12.574,-34.618,816201.188,240.699,,
11.045,0.698,7.014,,,22435.217,-18.458,-44.429,627814.375,196.269,,
9.386,0.658,7.672,,,23216.379,-9.051,-17.765,540168.438,178.505,,
17.761,1.363,9.035,,,25942.889,11.717,20.915,572626.5,199.42,,
6.246,0.564,9.599,,,26235.346,-10.668,-21.274,486896.781,178.146,,
25.44,2.442,12.041,,,31493.0,12.755,22.722,525367.562,200.868,,
-2.088,-0.251,11.79,,,29666.607,-11.582,-23.264,446911.938,177.604,,
9.323,1.099,12.889,,,31271.436,15.559,27.633,497959.625,205.237,,
5.329,0.687,13.576,,,31799.27,11.577,23.759,536400.562,228.996,,
0.421,0.057,13.633,,,30865.121,7.273,16.654,556167.188,245.651,,
-13.133,-1.79,11.842,,,25941.838,-3.405,-8.363,519802.625,237.287,,
15.429,1.827,13.669,,,29003.809,15.672,37.188,582380.312,274.475,,
6.573,0.898,14.568,,,29971.861,-7.574,-20.787,521934.5,253.688,,
15.333,2.234,16.802,,,33557.301,-2.131,-5.407,495882.938,248.281,,
-3.186,-0.535,16.266,,,31576.48,2.262,5.616,492870.219,253.897,,
9.786,1.592,17.858,,,33740.742,24.153,61.323,595566.938,315.22,,
21.015,3.753,21.611,,,39250.449,22.76,71.745,702810.312,386.965,,
6.131,1.325,22.936,,,39476.664,0.838,3.242,671606.625,390.206,,
-5.322,-1.221,21.716,,,35406.957,2.165,8.449,650004.25,398.655,,
-2.251,-0.489,21.227,0.0,0.0,32861.414,17.215,68.629,723409.625,467.284,0.0,
14.254,3.026,24.252,0.0,0.0,35726.453,-0.447,-2.089,685282.125,465.196,0.0,
13.35,3.238,27.49,0.0,0.0,38545.156,-6.669,-31.024,608770.438,434.172,0.0,
17.148,4.714,32.204,0.0,0.0,43023.074,17.288,75.061,680306.625,509.233,0.0,
23.419,7.542,39.746,0.0,0.0,51090.758,13.955,71.061,745927.0,580.295,0.0,
10.542,4.19,43.936,0.0,0.0,51767.629,5.336,30.962,720211.938,611.257,0.0,
29.014,12.748,56.684,0.0,0.0,55842.453,7.86,48.043,649515.625,659.3,0.0,
10.714,6.073,62.757,0.0,0.0,50942.883,1.36,8.97,542468.875,668.27,0.0,
21.268,13.347,76.104,0.0,0.0,52693.066,12.258,81.918,519417.438,750.188,0.0,
-2.368,-1.802,74.302,0.0,0.0,46142.125,-3.267,-24.51,450653.062,725.678,0.0,
7.413,5.508,79.81,0.0,0.0,46576.848,13.66,99.128,481353.969,824.806,0.0,
26.464,21.121,100.931,0.0,0.0,55942.844,9.621,79.356,501149.969,904.162,0.0,
5.615,5.667,106.598,0.0,0.0,55937.285,5.354,48.412,499862.938,952.574,0.0,
19.736,21.038,127.636,0.0,0.0,62704.672,-0.272,-2.587,466707.469,949.987,0.0,
5.156,6.58,134.216,0.0,0.0,60608.738,-2.226,-21.145,419441.969,928.842,0.0,
17.572,23.585,157.801,0.0,0.0,65353.488,-3.117,-28.949,372691.406,899.893,0.0,
4.534,7.155,164.957,0.0,0.0,63562.812,0.259,2.334,347655.531,902.227,0.0,
-10.237,-16.887,148.07,0.0,0.0,54602.664,-3.59,-32.391,320763.812,869.836,0.0,
2.93,4.338,152.408,0.0,0.0,55085.594,0.401,3.484,315649.156,873.32,0.0,
7.889,12.023,164.431,0.0,0.0,58573.926,-3.713,-32.422,299545.938,840.898,0.0,
-25.442,-41.835,122.596,0.0,0.0,44412.531,-0.904,-7.598,301877.5,833.3,0.0,
10.493,12.864,135.46,0.0,0.0,50389.883,1.633,13.609,315042.062,846.908,0.0,
14.334,19.417,154.877,0.0,0.0,57465.402,1.734,14.687,319685.781,861.595,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,1566.017,1.23,,,0.0,0.0,0.0,63.402,
,,,1722.179,1.37,,,0.0,0.0,0.0,65.238,
,,,1701.335,1.37,,,0.0,0.0,0.0,65.865,
,,,1779.161,1.45,,,0.0,0.0,0.0,66.82,
,,,1928.388,1.59,,,0.0,0.0,0.0,66.807,
,,,2015.2,1.68,,,0.0,0.0,0.0,67.2,
,,,1951.806,1.65,,,0.0,0.0,0.0,65.217,
,,,1882.39,1.62,,,0.0,0.0,0.0,62.791,
,,,1967.997,1.72,,,0.0,0.0,0.0,63.941,
,,,2140.149,1.89,,,0.0,0.0,0.0,67.986,
,,,2134.486,1.9,,,0.0,0.0,0.0,66.434,
,,,2230.562,2.0,,,0.0,0.0,0.0,69.204,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,262.076,2.884,,
,,,,,,20.161,0.582,312.752,3.466,,
,,,,,,8.725,0.302,337.589,3.768,,
,,,,,,27.161,1.023,426.045,4.792,,
,,,,,,28.883,1.384,544.962,6.176,,
,,,,,,28.437,1.756,694.656,7.932,,
,,,,,,42.375,3.361,981.564,11.293,,
,,,,,,18.229,2.059,1151.742,13.351,,
,,,,,,-0.784,-0.105,1134.099,13.247,,
,,,,,,19.052,2.524,1340.983,15.77,,
,,,,,,-2.139,-0.337,1304.339,15.433,,
,,,,,,22.457,3.466,1588.715,18.899,,
,,,,,,16.862,3.187,1848.019,22.085,,
,,,,,,-2.686,-0.593,1791.379,21.492,,
,,,,,,-2.056,-0.442,1747.705,21.05,,
,,,,,,-12.265,-2.582,1527.369,18.468,,
,,,,,,-43.388,-8.013,861.305,10.455,,
,,,,,,-19.466,-2.035,690.94,8.42,,
,,,,,,33.84,2.849,921.137,11.269,,
,,,,,,-11.662,-1.314,808.947,9.955,,
,,,,,,29.556,2.942,1039.85,12.898,,
,,,,,,5.32,0.686,1084.494,13.584,,
,,,,,,17.551,2.384,1259.975,15.968,,
,,,,,,10.124,1.617,1368.758,17.585,,
,,,,,,23.016,4.047,1661.006,21.632,,
,,,,,,24.57,5.315,2041.117,26.947,,
,,,,,,40.009,10.781,2819.072,37.728,,
,,,,,,13.101,4.943,3145.26,42.67,,
,,,,,,16.708,7.129,3621.087,49.8,,
,,,,,,12.961,6.455,4036.615,56.254,,
,,,,,,19.744,11.107,4771.796,67.361,,
,,,,,,16.644,11.211,5496.875,78.572,,
,,,,,,8.763,6.885,5906.461,85.457,,
,,,,,,0.395,0.337,5860.398,85.795,,
,,,,,,14.762,12.665,6646.833,98.46,,
,,,,,,-1.063,-1.047,6499.237,97.413,,
,,,,,,3.904,3.803,6673.964,101.216,,
,,,,,,-17.844,-18.061,5418.888,83.155,,
,,,,,,-7.776,-6.466,4939.036,76.688,,
,,,,,,-5.369,-4.117,4627.937,72.571,,
,,,,,,-6.891,-5.001,4274.607,67.57,,
,,,,,,-6.145,-4.152,3987.242,63.418,,
,,,,,,3.888,2.466,4124.302,65.884,,
,,,,,,-6.92,-4.559,3829.298,61.325,,
,,,,,,-33.15,-20.329,2553.473,40.996,,
,,,,,,31.631,12.967,3352.748,53.963,,
,,,,,,-9.634,-5.199,3022.168,48.765,,
,,,,,,-9.134,-4.454,2739.236,44.31,,
,,,,,,8.898,3.943,2975.491,48.253,,
,,,,,,13.28,6.408,3355.722,54.661,,
,,,,,,7.383,4.036,3580.596,58.697,,
,,,,,,23.063,13.537,4348.106,72.234,,
,,,,,,28.836,20.829,5530.069,93.063,,
,,,,,,13.197,12.281,6181.784,105.345,,
,,,,,,7.54,7.943,6567.033,113.288,,
,,,,,,8.356,9.467,7032.518,122.755,,
,,,,,,3.458,4.245,7188.101,127.0,,
,,,,,,2.381,3.024,7269.998,130.023,,
,,,,,,1.395,1.814,7287.9,131.838,,
,,,,,,0.9,1.186,7276.016,133.024,,
,,,,,,0.542,0.721,7245.905,133.745,,
,,,,,,0.713,0.954,7232.955,134.699,,
,,,,,,2.435,3.28,7350.874,137.978,,
,,,,,,3.11,4.291,7529.436,142.27,,
,,,,,,1.324,1.884,7583.032,144.154,,
,,84.556,,,4423.083,3.437,4.954,7799.742,149.108,,30.337
4.235,3.581,88.137,,,4585.355,1.981,2.954,7911.055,152.062,,29.649
13.319,11.739,99.876,,,5161.96,2.914,4.431,8088.119,156.493,,30.107
5.464,5.457,105.333,,,5397.47,0.587,0.919,8066.083,157.412,,29.841
11.481,12.094,117.427,,,5957.206,0.081,0.128,7992.198,157.54,,28.936
8.38,9.84,127.267,,,6388.045,0.967,1.524,7984.066,159.064,,29.459
1.59,2.023,129.29,,,6417.884,3.042,4.838,8135.996,163.902,,28.194
6.744,8.719,138.009,,,6771.04,2.377,3.896,8232.567,167.798,,28.557
12.495,17.244,155.252,,,7526.201,1.449,2.431,8252.192,170.228,,29.526
-7.923,-12.301,142.952,,,6843.171,1.36,2.314,8259.715,172.543,,26.998
13.693,19.574,162.526,,,7678.171,0.971,1.675,8230.509,174.217,,28.142
11.571,18.805,181.331,,,8453.803,0.734,1.279,8181.801,175.497,,29.137
8.036,14.571,195.902,,,9036.624,-0.331,-0.581,8068.528,174.915,,29.685
11.217,21.973,217.876,,,9974.154,-6.157,-10.769,7514.449,164.146,,30.654
6.374,13.887,231.763,,,10537.787,-9.926,-16.294,6722.542,147.852,,31.975
-5.338,-12.371,219.391,,,9915.893,-5.601,-8.281,6308.258,139.572,,29.978
-10.356,-22.72,196.672,,,8844.162,1.108,1.547,6345.974,141.118,,26.81
-1.485,-2.92,193.752,,,8676.354,0.808,1.14,6370.417,142.258,,26.641
-10.654,-20.643,173.11,,,7726.808,-1.218,-1.733,6272.398,140.525,,23.97
-4.278,-7.406,165.703,,,7376.051,-1.159,-1.628,6182.811,138.897,,23.111
6.926,11.477,177.18,,,7865.795,-5.819,-8.083,5807.419,130.814,,24.784
7.179,12.719,189.899,,,8407.323,-5.272,-6.897,5486.159,123.918,,26.011
10.22,19.407,209.306,,,9239.334,-5.828,-7.222,5151.25,116.695,,27.645
-6.277,-13.138,196.168,,,8634.508,-1.943,-2.268,5036.626,114.428,,25.439
3.115,6.11,202.279,,,8876.525,-2.195,-2.512,4911.15,111.915,,26.186
8.77,17.739,220.018,517.598,11.82,9634.601,-15.453,-17.294,4143.489,94.622,18.383,29.926
-16.993,-37.387,182.631,268.36,6.13,7995.225,-13.864,-13.119,3568.045,81.503,10.792,29.247
-18.117,-33.087,149.544,197.36,4.5,6558.665,-2.583,-2.105,3482.222,79.398,8.332,27.157
-5.198,-7.774,141.77,242.06,5.5,6239.429,1.494,1.186,3546.583,80.584,9.935,26.488
-7.216,-10.23,131.54,255.824,5.79,5811.913,0.649,0.523,3583.635,81.108,10.52,26.055
20.728,27.265,158.805,257.399,5.8,7047.617,-0.33,-0.267,3587.611,80.84,9.822,28.624
-4.123,-6.548,152.257,298.869,6.7,6791.761,-1.424,-1.151,3554.698,79.689,10.978,27.613
4.592,6.992,159.249,307.768,6.86,7144.546,-1.489,-1.186,3521.944,78.503,12.094,30.43
-12.325,-19.628,139.621,186.813,4.14,6300.218,-2.919,-2.291,3438.95,76.211,7.813,29.158
-20.57,-28.719,110.901,175.144,3.86,5032.04,-2.655,-2.024,3366.203,74.188,7.648,26.332
5.065,5.618,116.519,155.11,3.4,5315.661,-1.442,-1.07,3335.685,73.118,6.594,27.721
6.568,7.653,124.172,248.193,5.41,5696.582,-0.779,-0.57,3328.256,72.548,10.103,29.21
0.866,1.076,125.248,165.331,3.58,5784.167,-2.661,-1.931,3261.24,70.617,6.578,28.381
-11.208,-14.038,111.209,168.984,3.63,5177.024,-2.997,-2.117,3188.849,68.501,6.619,25.204
14.606,16.243,127.453,116.96,2.49,5986.705,-3.141,-2.152,3116.55,66.349,4.408,27.869
-3.303,-4.209,123.243,100.511,2.12,5843.053,-4.698,-3.117,2997.891,63.232,3.568,26.892
-1.322,-1.629,121.614,82.738,1.73,5816.252,-8.111,-5.129,2778.82,58.103,2.759,26.007
0.234,0.285,121.899,62.668,1.3,5876.299,-5.024,-2.919,2660.227,55.184,2.108,27.017
-0.553,-0.674,121.225,36.898,0.76,5885.436,-0.548,-0.302,2664.495,54.882,1.17,26.793
-11.014,-13.352,107.874,51.792,1.06,5270.792,-4.683,-2.57,2555.992,52.312,1.836,27.289
-4.619,-4.982,102.891,36.882,0.75,5059.767,-4.691,-2.454,2451.797,49.858,1.237,25.792
2.736,2.815,105.706,39.07,0.79,5227.738,-1.516,-0.756,2428.346,49.102,1.274,25.866
0.658,0.696,106.402,37.741,0.76,5283.881,-5.685,-2.791,2299.767,46.311,1.293,27.077
-8.754,-9.314,97.088,28.904,0.58,4838.281,3.742,1.733,2394.21,48.044,0.991,26.482
7.318,7.105,104.193,26.506,0.53,5210.732,-1.912,-0.919,2356.729,47.125,0.813,27.383
1.666,1.736,105.929,28.634,0.57,5321.438,-1.209,-0.57,2338.727,46.555,0.865,27.696
4.707,4.986,110.915,40.408,0.8,5602.367,-5.021,-2.338,2233.441,44.217,1.239,28.992
4.682,5.193,116.108,36.043,0.71,5894.134,-4.419,-1.954,2145.476,42.263,1.11,29.848
2.785,3.234,119.341,35.702,0.7,6086.736,-1.569,-0.663,2121.741,41.601,1.086,30.105
3.697,4.412,123.754,36.365,0.71,6338.468,-0.28,-0.116,2124.757,41.484,1.2,31.949
-6.128,-7.583,116.17,37.033,0.72,5975.211,-3.084,-1.279,2067.937,40.205,1.294,31.45
5.154,5.987,122.158,47.081,0.91,6320.064,-3.905,-1.57,1998.849,38.635,1.539,31.544
1.606,1.961,124.119,46.289,0.91,6313.515,-6.02,-2.326,1846.908,36.309,1.616,34.412
,,2936.284,793.141,113.337,20548.344,,,44137.008,6307.019,11.781,30.73
1.195,35.075,2971.359,819.146,117.995,20627.779,3.481,219.528,45308.617,6526.547,11.783,30.556
0.818,24.297,2995.656,843.326,122.545,20615.336,1.479,96.518,45578.23,6623.064,11.701,29.829
-0.789,-23.644,2972.012,847.36,124.108,20291.703,-0.123,-8.165,45163.879,6614.9,11.648,29.086
1.866,55.444,3027.456,853.995,125.829,20547.203,-2.91,-192.511,43588.457,6422.389,11.689,29.519
-1.415,-42.824,2984.632,868.168,128.494,20165.656,-6.58,-422.576,40537.715,5999.812,11.873,29.621
-2.552,-76.153,2908.479,835.089,123.973,19591.598,-10.457,-627.404,36188.703,5372.409,11.606,29.264
-4.504,-131.005,2777.474,672.729,100.052,18675.158,-13.667,-734.249,31186.023,4638.16,9.921,29.033
-16.614,-461.445,2316.029,556.663,82.886,15554.541,-11.017,-510.964,27718.412,4127.196,8.665,25.967
-11.658,-269.991,2046.037,492.312,73.27,13747.561,-10.51,-433.764,24816.596,3693.432,8.365,25.14
-12.736,-260.588,1785.45,456.334,67.792,12018.581,-2.15,-79.421,24327.359,3614.011,7.883,23.182
-13.775,-245.94,1539.509,381.209,56.508,10385.712,-2.535,-91.598,23762.611,3522.413,6.67,20.767
-0.819,-12.602,1526.907,350.09,51.792,10321.129,1.501,52.882,24167.199,3575.295,6.209,21.779
-4.209,-64.266,1462.641,358.518,52.943,9904.612,-1.002,-35.821,23968.369,3539.474,6.401,20.901
2.234,32.675,1495.316,277.61,40.902,10148.994,0.141,4.978,24056.867,3544.452,4.833,21.101
-1.973,-29.51,1465.806,212.81,31.25,9982.006,7.18,254.495,25870.482,3798.947,3.749,20.319
2.976,43.616,1509.422,193.934,28.36,10321.854,7.662,291.087,27968.811,4090.034,3.363,20.597
-3.525,-53.208,1456.214,177.828,25.89,10002.146,9.104,372.344,30650.271,4462.377,3.057,19.952
3.638,52.971,1509.185,176.272,25.55,10412.0,10.951,488.674,34157.73,4951.051,2.941,20.262
-1.372,-20.708,1488.477,156.075,22.53,10311.322,8.827,437.022,37325.512,5388.074,2.542,19.809
0.359,5.342,1493.819,139.221,20.02,10388.168,2.488,134.077,38401.59,5522.15,2.22,19.907
5.072,75.772,1569.591,160.389,22.99,10950.23,2.408,132.986,39452.973,5655.137,2.439,20.028
-0.505,-7.924,1561.667,113.473,16.24,10911.769,2.278,128.822,40414.008,5783.959,1.69,19.822
3.201,49.982,1611.649,106.16,15.19,11263.458,-0.619,-35.782,40172.727,5748.177,1.542,20.363
-4.054,-65.331,1546.319,105.544,15.11,10801.057,1.438,82.673,40728.566,5830.85,1.607,20.557
3.79,58.601,1604.92,61.295,8.78,11204.207,2.185,127.38,41595.383,5958.23,0.893,20.538
7.277,116.797,1721.716,180.031,25.81,12009.358,1.395,83.132,42139.867,6041.363,2.582,21.307
3.432,59.09,1780.806,184.363,26.48,12398.621,1.4,84.573,42650.996,6125.936,2.61,21.908
0.237,4.219,1785.025,57.031,8.21,12399.719,1.042,63.825,42997.328,6189.76,0.817,22.222
5.071,90.515,1875.539,70.0,10.1,12998.845,0.976,60.441,43318.422,6250.202,1.001,23.277
-3.369,-63.181,1812.358,65.875,9.53,12527.673,1.327,82.942,43776.973,6333.144,0.943,22.853
1.839,33.327,1845.685,71.257,10.34,12719.29,2.557,161.968,44760.18,6495.112,1.0,22.807
-0.361,-6.67,1839.015,45.238,6.58,12643.403,0.012,0.786,44659.914,6495.898,0.634,22.588
1.16,21.333,1860.349,51.836,7.55,12772.532,1.672,108.604,45344.305,6604.501,0.721,22.037
1.958,36.426,1896.775,55.372,8.07,13014.581,0.969,64.011,45755.508,6668.512,0.759,22.639
-4.47,-84.792,1811.983,53.016,7.72,12443.457,-8.549,-570.066,41879.949,6098.446,0.739,22.439
5.415,98.116,1910.099,54.72,7.94,13163.769,2.748,167.607,43183.562,6266.054,0.715,21.841
2.597,49.599,1959.698,56.249,8.14,13541.931,1.807,113.198,44081.996,6379.251,0.73,24.418
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,1.137,0.01,,,0.0,0.0,0.0,11.111,
,,,4.431,0.04,,,0.0,0.0,0.0,40.0,
,,,12.945,0.12,,,0.0,0.0,0.0,75.0,
,,,11.551,0.11,,,0.0,0.0,0.0,73.333,
,,,11.245,0.11,,,0.0,0.0,0.0,61.111,
,,,13.939,0.14,,,0.0,0.0,0.0,58.333,
,,,15.52,0.16,,,0.0,0.0,0.0,59.259,
,,,17.018,0.18,,,0.0,0.0,0.0,58.065,
,,,18.45,0.2,,,0.0,0.0,0.0,58.824,
,,,20.718,0.23,,,0.0,0.0,0.0,60.526,
,,,22.87,0.26,,,0.0,0.0,0.0,55.319,
,,,24.049,0.28,,,0.0,0.0,0.0,48.276,
,,,30.174,0.36,,,0.0,0.0,0.0,53.731,
,,,32.706,0.4,,,,,,52.632,
,,,39.1,0.49,,,,,,56.977,
,,,42.851,0.55,,,,,,53.922,
,,,24.341,0.32,,,,,,35.165,
,,,25.256,0.34,,,,,,40.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
