gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.06,46.709,0.06,,
,,,,,,0.0,0.0,45.379,0.06,,
,,,,,,100.0,0.06,88.116,0.12,,
,,,,,,0.0,0.0,85.473,0.12,,
,,,,,,50.0,0.06,124.266,0.181,,
,,,,,,66.667,0.12,200.637,0.301,,
,,,,,,20.0,0.06,233.159,0.361,,
,,,,,,16.667,0.06,263.284,0.422,,
,,,,,,14.286,0.06,291.072,0.482,,
,,,,,,7.5,0.036,302.632,0.518,,
,,,,,,0.0,0.0,292.729,0.518,,
,,,,,,0.0,0.0,283.257,0.518,,
,,,,,,0.0,0.0,274.246,0.518,,
,,,,,,0.0,0.0,265.703,0.518,,
,,,,,,0.0,0.0,257.668,0.518,,
,,,,,,25.581,0.132,314.067,0.65,,
,,,,,,22.222,0.145,372.743,0.795,,
,,,,,,15.152,0.12,416.897,0.915,,
,,,,,,15.789,0.145,468.983,1.06,,
,,,,,,11.364,0.12,507.688,1.18,,
,,,,,,28.571,0.337,634.964,1.517,,
,,,,,,15.079,0.229,711.26,1.746,,
,,,,,,31.034,0.542,907.864,2.288,,
,,,,,,6.842,0.157,945.589,2.445,,
,,,,,,47.783,1.168,1363.321,3.613,,
,,,,,,16.667,0.602,1553.359,4.215,,
,,,,,,0.0,0.0,1519.079,4.215,,
,,,,,,1.143,0.048,1504.707,4.263,,
,,,,,,2.825,0.12,1517.515,4.384,,
,,,,,,-29.942,-1.313,1044.031,3.071,,
,,,,,,10.0,0.307,1128.961,3.378,,
,,,,,,-9.091,-0.307,1009.86,3.071,,
,,,,,,10.0,0.307,1094.041,3.378,,
,,,,,,0.0,0.0,1078.73,3.378,,
,,,,,,-9.091,-0.307,968.297,3.071,,
,,,,,,40.0,1.228,1340.652,4.3,,
,,,,,,14.286,0.614,1517.718,4.914,,
,,,,,,56.25,2.764,2353.017,7.678,,
,,,,,,0.0,0.0,2339.275,7.678,,
,,,0.0,0.0,,-63.992,-4.913,839.037,2.765,0.0,
,,,0.0,0.0,,-44.616,-1.234,463.703,1.531,0.0,
,,,0.0,0.0,,-27.96,-0.428,333.885,1.103,0.0,
,,,0.0,0.0,,-70.6,-0.779,98.253,0.324,0.0,
,,,0.0,0.0,,0.094,0.0,98.546,0.325,0.0,
,,,0.0,0.0,,0.0,0.0,98.835,0.325,0.0,
,,,0.0,0.0,,-0.052,-0.0,99.178,0.324,0.0,
,,,0.0,0.0,,-33.333,-0.108,66.476,0.216,0.0,
,,,0.0,0.0,,50.0,0.108,100.379,0.324,0.0,
,,,0.0,0.0,,-33.333,-0.108,67.418,0.216,0.0,
,,,0.0,0.0,,50.0,0.108,101.961,0.324,0.0,
,,,0.0,0.0,,0.0,0.0,102.88,0.324,0.0,
,,,0.0,0.0,,0.0,0.0,103.87,0.324,0.0,
,,,0.0,0.0,,0.0,0.0,104.896,0.324,0.0,
,,,0.0,0.0,,0.0,0.0,105.936,0.324,0.0,
,,,0.0,0.0,,0.0,0.0,106.984,0.324,0.0,
,,,0.0,0.0,,0.0,0.0,108.026,0.324,0.0,
,,,0.0,0.0,,-66.986,-0.217,35.991,0.107,0.0,
,,,0.0,0.0,,193.327,0.207,106.443,0.314,0.0,
,,,0.0,0.0,,0.0,0.0,107.211,0.314,0.0,
,,,0.0,0.0,,-67.062,-0.211,35.521,0.103,0.0,
,,,0.0,0.0,,0.0,0.0,35.677,0.103,0.0,
,,,0.0,0.0,,70.0,0.072,60.828,0.176,0.0,
,,,0.0,0.0,,11.765,0.021,68.106,0.197,0.0,
,,,0.0,0.0,,68.421,0.135,114.821,0.331,0.0,
,,,0.0,0.0,,9.375,0.031,125.656,0.362,0.0,
,,,0.0,0.0,,28.57,0.103,161.636,0.466,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.843,99.401,0.843,,
,,,,,,0.0,0.0,97.93,0.843,,
,,,,,,2.899,0.024,99.277,0.867,,
,,,,,,1.408,0.012,99.104,0.879,,
,,,,,,4.167,0.037,101.538,0.916,,
,,,,,,6.667,0.061,105.365,0.977,,
,,,,,,1.25,0.012,103.882,0.989,,
,,,,,,3.704,0.037,104.973,1.026,,
,,,,,,5.952,0.061,108.557,1.087,,
,,,,,,0.0,0.0,106.111,1.087,,
,,,,,,10.112,0.11,114.266,1.197,,
,,,,,,3.061,0.037,115.232,1.233,,
,,,,,,8.911,0.11,122.854,1.343,,
,,,,,,9.091,0.122,131.254,1.465,,
,,,,,,8.333,0.122,139.324,1.587,,
,,,,,,67.692,1.075,229.519,2.662,,
,,,,,,62.385,1.661,367.021,4.323,,
,,,,,,12.712,0.55,407.069,4.872,,
,,,,,,101.504,4.946,806.139,9.818,,
,,7.431,,,600.141,197.886,19.428,2362.162,29.247,,29.922
3.886,0.289,7.719,,,611.988,20.459,5.984,2793.076,35.23,,25.875
-2.993,-0.231,7.488,,,580.614,-17.608,-6.203,2250.637,29.027,,26.51
5.141,0.385,7.873,,,596.866,43.795,12.712,3164.201,41.739,,25.946
31.479,2.478,10.352,,,767.302,-15.389,-6.423,2617.716,35.316,,30.864
-5.997,-0.621,9.731,,,705.345,-30.965,-10.936,1767.199,24.38,,26.472
13.551,1.319,11.049,,,783.082,5.409,1.319,1821.28,25.699,,27.809
16.115,1.781,12.83,,,888.528,26.704,6.863,2254.982,32.561,,28.736
39.197,5.029,17.859,,,1207.806,32.722,10.655,2922.688,43.216,,33.538
15.764,2.815,20.674,,,1364.329,15.612,6.747,3297.129,49.963,,35.096
37.803,7.816,28.49,,,1811.799,23.136,11.56,3912.508,61.523,,40.486
18.243,5.198,33.688,,,2041.603,25.954,15.968,4696.27,77.491,,41.031
6.571,2.214,35.901,,,2095.298,-4.291,-3.325,4328.504,74.165,,39.796
60.59,21.752,57.654,,,3269.716,55.084,40.853,6523.057,115.019,,50.858
41.402,23.87,81.524,,,4487.468,63.916,73.516,10377.866,188.535,,54.883
34.238,27.912,109.436,,,5839.908,-18.266,-34.437,8223.191,154.097,,61.778
29.991,32.821,142.257,,,7351.293,15.932,24.551,9231.83,178.648,,66.109
13.464,19.154,161.411,,,8070.522,30.48,54.452,11654.947,233.1,,65.056
9.481,15.304,176.715,,,8544.341,43.197,100.693,16139.196,333.793,,65.217
-12.146,-21.464,155.251,,,7256.925,1.787,5.966,15881.381,339.759,,59.667
-0.93,-1.444,153.807,,,6949.267,9.896,33.622,16869.953,373.381,,58.639
9.512,14.63,168.437,,,7360.955,2.28,8.513,16689.316,381.894,,60.7
2.286,3.85,172.288,,,7304.621,12.861,49.114,18273.807,431.008,,60.416
12.682,21.849,194.136,,,8007.922,4.541,19.573,18586.008,450.581,,63.563
-5.9,-11.454,182.683,,,7339.737,7.823,35.251,19519.529,485.832,,61.495
6.797,12.416,195.099,,,7645.512,6.327,30.738,20243.287,516.57,,61.941
-1.233,-2.406,192.692,,,7373.275,7.833,40.461,21314.477,557.031,,61.742
3.247,6.256,198.949,,,7437.809,4.126,22.981,21684.043,580.011,,62.127
-10.256,-20.405,178.544,,,6527.075,1.285,7.455,21476.168,587.466,,59.915
5.391,9.625,188.169,,,6735.466,-8.061,-47.357,19333.096,540.109,,62.324
7.468,14.053,202.221,,,7100.958,13.85,74.804,21592.543,614.913,,64.578
2.713,5.486,207.707,,,7166.123,6.115,37.6,22512.363,652.513,,67.019
-6.58,-13.667,194.04,,,6582.977,14.724,96.075,25396.504,748.588,,65.145
3.423,6.641,200.681,,,6706.215,7.084,53.033,26787.969,801.621,,65.083
2.206,4.428,205.109,,,6758.985,12.406,99.448,29693.092,901.069,,65.859
-6.872,-14.096,191.013,704.152,21.67,6206.832,1.977,17.817,29858.57,918.886,90.707,63.683
3.303,6.309,197.322,732.028,22.84,6324.227,-5.894,-54.161,27714.682,864.725,91.25,63.486
-1.258,-2.483,194.839,747.833,23.65,6160.971,2.855,24.69,28124.088,889.416,90.962,60.518
5.693,11.093,205.932,783.943,25.13,6424.146,5.527,49.16,29279.365,938.576,90.396,61.121
2.898,5.967,211.899,821.896,26.72,6517.932,-1.921,-18.027,28315.721,920.549,90.915,60.581
5.503,11.661,223.56,865.378,28.52,6783.444,-7.76,-71.432,25764.646,849.117,89.376,61.037
2.209,4.938,228.497,906.832,30.32,6834.064,-4.254,-36.123,24315.623,812.995,91.546,60.255
2.324,5.309,233.807,931.619,31.66,6879.941,0.426,3.465,24024.947,816.46,90.535,58.504
4.378,10.235,244.042,985.838,34.08,7059.438,1.169,9.548,23894.057,826.008,90.087,57.617
7.407,18.076,262.118,936.753,32.97,7447.361,-7.305,-60.339,21754.398,765.669,91.052,58.396
-3.375,-8.845,253.272,1106.359,39.67,7063.526,1.084,8.297,21585.174,773.966,92.277,57.694
5.803,14.697,267.97,1201.58,43.91,7332.884,2.845,22.022,21781.889,795.987,91.156,57.691
11.483,30.771,298.741,1328.75,49.51,8017.611,-1.451,-11.55,21052.752,784.438,91.719,58.845
7.523,22.474,321.215,1352.609,51.4,8452.89,1.141,8.951,20878.307,793.389,91.264,59.819
12.36,39.703,360.918,1424.658,55.22,9311.576,1.051,8.335,20684.225,801.724,91.424,61.631
5.072,18.307,379.225,1505.697,59.54,9590.157,1.545,12.387,20587.924,814.111,92.053,61.411
1.777,6.737,385.962,1517.874,61.23,9567.896,12.26,99.811,22655.871,913.923,91.703,62.555
2.244,8.663,394.625,1577.672,64.9,9593.051,1.733,15.843,22601.928,929.765,90.769,63.262
10.0,39.462,434.087,1569.394,65.8,10353.41,0.933,8.672,22382.648,938.438,91.262,64.826
3.792,16.459,450.546,1651.783,70.54,10550.106,-7.344,-68.915,20360.963,869.522,91.981,64.888
-3.783,-17.046,433.5,1535.039,66.7,9976.61,-6.357,-55.276,18739.121,814.246,91.709,66.806
10.038,43.515,477.015,1616.19,71.4,10797.578,24.162,196.735,22884.285,1010.981,92.093,67.848
-7.183,-34.265,442.75,,,9860.092,-2.891,-29.231,21863.684,981.75,,64.647
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.518,85.885,0.518,,
,,,,,,0.0,0.0,83.836,0.518,,
,,,,,,32.558,0.169,107.854,0.686,,
,,,,,,14.035,0.096,119.0,0.783,,
,,,,,,4.615,0.036,120.388,0.819,,
,,,,,,-4.412,-0.036,111.31,0.783,,
,,,,,,-12.308,-0.096,94.466,0.686,,
,,,,,,24.561,0.169,113.829,0.855,,
,,,,,,0.0,0.0,110.025,0.855,,
,,,,,,0.0,0.0,106.309,0.855,,
,,,,,,230.438,1.97,339.191,2.825,,
,,,,,,-4.348,-0.123,313.114,2.703,,
,,,,,,13.636,0.369,343.257,3.071,,
,,,,,,20.0,0.614,397.276,3.685,,
,,,,,,0.0,0.0,383.19,3.685,,
,,,,,,8.333,0.307,400.429,3.993,,
,,,,,,7.692,0.307,416.125,4.3,,
,,,,,,14.286,0.614,459.496,4.914,,
,,,,,,12.5,0.614,499.818,5.528,,
,,,,,,-16.667,-0.921,402.707,4.607,,
,,,,,,26.661,1.228,493.291,5.835,,
,,,,,,5.268,0.307,502.29,6.142,,
,,,,,,0.648,0.04,489.383,6.182,,
,,,,,,-1.754,-0.108,465.835,6.074,,
,,,,,,-7.162,-0.435,418.858,5.639,,
,,,,,,7.715,0.435,436.57,6.074,,
,,,,,,0.0,0.0,422.271,6.074,,
,,,,,,1.786,0.108,415.714,6.182,,
,,,,,,1.754,0.108,409.361,6.291,,
,,,,,,-3.448,-0.217,382.696,6.074,,
,,,0.0,0.0,,1.786,0.108,377.096,6.182,0.0,
,,,0.0,0.0,,-7.018,-0.434,339.301,5.748,0.0,
,,,0.0,0.0,,16.981,0.976,383.899,6.724,0.0,
,,,0.0,0.0,,4.839,0.325,388.969,7.05,0.0,
,,,0.0,0.0,,15.385,1.085,433.346,8.134,0.0,
,,,0.0,0.0,,-13.333,-1.085,362.44,7.05,0.0,
,,,0.0,0.0,,4.615,0.325,365.79,7.375,0.0,
,,,0.0,0.0,,22.059,1.627,430.521,9.002,0.0,
,,,0.0,0.0,,-18.072,-1.627,340.003,7.375,0.0,
,,,0.0,0.0,,1.471,0.108,332.493,7.484,0.0,
,,,0.0,0.0,,6.377,0.477,340.729,7.961,0.0,
,,,0.0,0.0,,2.452,0.195,336.207,8.156,0.0,
,,,0.0,0.0,,1.064,0.087,327.249,8.243,0.0,
,,,0.0,0.0,,21.711,1.79,383.693,10.032,0.0,
,,,0.0,0.0,,-20.973,-2.104,292.252,7.928,0.0,
,,,0.0,0.0,,5.746,0.456,298.063,8.384,0.0,
,,,0.0,0.0,,121.603,10.195,637.25,18.579,0.0,
,,,42.041,1.27,,0.0,,,,11.891,
,,,39.97,1.25,,0.0,,,,9.743,
,,,56.872,1.84,,0.0,,,,11.948,
,,,56.539,1.89,,0.0,,,,11.392,
,,,58.254,2.01,,0.0,,,,12.234,
,,,,,,0.0,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,2.885,252.125,2.885,,
,,,,,,11.199,0.323,273.578,3.208,,
,,,,,,10.071,0.323,294.544,3.531,,
,,,,,,9.15,0.323,315.195,3.854,,
,,,,,,8.383,0.323,335.696,4.178,,
,,,,,,7.734,0.323,355.39,4.501,,
,,,,,,7.179,0.323,374.302,4.824,,
,,,,,,6.698,0.323,392.45,5.147,,
,,,,,,6.278,0.323,409.858,5.47,,
,,,,,,1.22,0.067,407.667,5.537,,
,,,,,,1.205,0.067,405.294,5.603,,
,,,,,,1.191,0.067,402.746,5.67,,
,,,,,,1.177,0.067,400.029,5.737,,
,,,,,,1.163,0.067,397.151,5.804,,
,,,,,,1.15,0.067,394.119,5.87,,
,,,,,,1.137,0.067,391.06,5.937,,
,,,,,,1.124,0.067,387.976,6.004,,
,,,,,,1.112,0.067,384.868,6.071,,
,,,,,,3.004,0.182,388.93,6.253,,
,,,,,,-23.328,-1.459,292.561,4.794,,
,,,,,,48.546,2.327,426.428,7.122,,
,,,,,,13.705,0.976,475.833,8.098,,
,,,,,,9.934,0.804,512.948,8.902,,
,,,,,,8.193,0.729,544.332,9.631,,
,,,,,,-22.272,-2.145,415.149,7.486,,
,,,,,,1.289,0.097,412.798,7.583,,
,,,,,,1.697,0.129,412.365,7.712,,
,,,,,,6.259,0.483,430.564,8.194,,
,,,,,,11.518,0.944,471.91,9.138,,
,,,,,,1.643,0.15,471.589,9.288,,
,,,,,,-0.577,-0.054,461.159,9.234,,
,,,,,,60.627,5.599,728.909,14.833,,
,,,,,,70.427,10.446,1222.377,25.28,,
,,,,,,26.347,6.66,1519.478,31.94,,
,,,,,,14.372,4.59,1709.904,36.53,,
,,,,,,10.129,3.7,1853.222,40.231,,
,,41.234,,,1869.712,12.557,5.052,2053.277,45.282,,12.551
8.302,3.423,44.657,,,1993.347,8.408,3.807,2191.202,49.09,,13.166
4.573,2.042,46.699,,,2052.09,4.916,2.413,2263.169,51.503,,13.38
11.349,5.3,52.0,,,2249.8,11.329,5.835,2480.751,57.338,,14.411
-0.374,-0.195,51.805,,,2207.098,0.374,0.215,2451.941,57.552,,13.892
13.009,6.739,58.544,,,2455.437,1.724,0.992,2455.437,58.544,,16.562
7.957,4.658,63.203,,,2609.164,8.065,4.721,2611.774,63.266,,16.866
12.217,7.722,70.924,,,2881.607,-4.942,-3.127,2443.42,60.139,,18.691
13.794,9.783,80.708,,,3225.654,8.894,5.349,2617.37,65.488,,20.357
5.844,4.717,85.424,,,3356.591,7.633,4.999,2769.646,70.487,,20.72
2.459,2.101,87.525,,,3382.535,6.126,4.318,2890.94,74.805,,21.741
12.556,10.989,98.514,,,3747.177,-4.654,-3.482,2712.912,71.323,,23.305
4.442,4.376,102.89,,,3851.589,3.218,2.295,2755.815,73.618,,23.307
-2.741,-2.82,100.07,,,3686.355,3.17,2.334,2797.904,75.952,,22.634
2.818,2.82,102.89,,,3730.06,-7.426,-5.641,2548.992,70.312,,21.677
8.979,9.239,112.129,,,4001.071,16.12,11.334,2913.356,81.646,,23.755
4.51,5.057,117.186,,,4115.945,4.05,3.307,2983.804,84.953,,25.589
13.61,15.949,133.135,,,4603.13,12.071,10.255,3291.792,95.208,,28.538
7.524,10.017,143.152,,,4872.904,34.219,32.579,4349.861,127.786,,29.469
6.454,9.239,152.391,,,5108.264,2.588,3.307,4394.346,131.093,,31.27
2.17,3.307,155.697,411.119,12.452,5140.708,3.042,3.987,4459.99,135.08,27.485,32.328
