nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy
28.378,12.673,58.636,,21.475,,2.172,0.87
-8.714,-5.444,53.192,,19.604,,1.895,0.756
8.972,4.412,57.605,,21.363,,1.993,0.801
-1.042,-0.952,56.653,,21.14,,1.952,0.799
2.806,1.232,57.885,,21.733,,1.906,0.777
1.501,0.511,58.395,,22.059,,1.868,0.758
1.727,0.649,59.044,,22.44,,1.822,0.742
-3.492,-2.405,56.639,,21.657,,1.705,0.697
-3.529,-2.326,54.313,,20.892,,1.62,0.661
4.215,1.953,56.265,,21.773,,1.676,0.686
10.913,5.771,62.037,,24.149,,1.848,0.764
-9.616,-6.295,55.741,,21.827,,1.672,0.68
3.293,1.499,57.24,,22.546,,1.714,0.704
8.981,4.911,62.151,,24.571,,1.844,0.771
-2.064,-1.507,60.645,,24.064,,1.821,0.814
3.369,1.814,62.458,,24.874,,1.804,0.777
-11.442,-7.348,55.11,,22.028,,1.562,0.659
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.236,0.236,2.503,0.083,7.103,,
898.795,2.117,2.352,24.761,0.829,70.259,,0.48
11.339,0.267,2.619,27.314,0.923,77.503,,0.495
173.348,4.54,7.159,73.915,2.523,209.736,,1.23
88.308,6.322,13.481,137.65,4.751,390.583,,2.141
37.76,5.09,18.572,187.546,6.545,532.164,,2.695
10.359,1.924,20.495,204.444,7.223,580.114,,2.857
4.444,0.911,21.406,210.959,7.544,598.601,,2.905
0.146,0.031,21.437,209.054,7.555,593.192,,2.723
-13.647,-2.925,18.512,178.676,6.524,506.995,,2.268
17.244,3.192,21.704,207.484,7.649,588.74,,2.648
-12.407,-2.693,19.011,180.161,6.7,511.209,,2.154
-22.597,-4.296,14.715,138.324,5.186,392.497,,1.659
84.497,12.434,27.149,253.399,9.568,719.023,,3.036
-8.33,-2.261,24.888,230.924,8.771,655.251,,2.784
21.548,5.363,30.251,279.305,10.661,792.532,,3.306
116.546,35.256,65.507,602.297,23.086,1709.027,,7.047
21.476,14.068,79.575,728.947,28.044,2068.398,22.158,8.628
33.569,26.712,106.288,970.646,37.458,2754.221,29.142,11.287
10.179,10.819,117.107,1066.585,41.271,3026.45,31.109,11.994
22.28,26.091,143.198,1301.283,50.466,3692.41,36.37,14.042
11.215,16.06,159.258,1444.784,56.126,4099.597,38.167,14.906
-3.31,-5.272,153.986,1395.479,54.27,3959.545,35.89,14.408
2.414,3.717,157.703,1425.235,55.58,4043.981,35.916,14.252
0.367,0.579,158.282,1422.878,55.78,4037.581,35.599,13.655
0.498,0.789,159.071,1422.101,56.06,4035.234,36.061,14.184
-1.333,-2.12,156.951,1395.881,55.31,3961.047,34.375,13.361
0.257,0.403,157.354,1392.958,55.46,3952.181,33.49,12.904
1.578,2.483,159.837,1408.374,56.33,3996.282,32.491,12.62
-1.832,-2.928,156.909,1376.305,55.3,3905.144,29.238,11.741
6.682,10.485,167.394,1461.51,58.99,4147.268,30.503,11.949
-0.239,-0.4,166.993,1451.573,58.85,4118.999,28.619,11.567
5.699,9.517,176.51,1526.939,62.21,4332.432,28.16,11.554
2.415,3.088,179.599,1555.175,63.71,4384.04,27.335,11.24
-1.086,-3.097,176.502,1519.372,63.02,4255.343,26.268,10.928
-1.811,-4.307,172.195,1465.3,61.88,4077.522,24.05,10.088
2.798,3.69,175.885,1480.691,63.61,4094.181,23.245,9.941
-9.538,-17.784,158.101,1317.146,57.54,3619.085,20.228,8.875
4.496,6.069,164.17,1353.583,60.13,3695.631,20.365,9.084
-8.354,-14.655,149.515,1217.793,55.1,3304.507,18.273,8.096
7.023,9.507,159.022,1282.89,58.97,3459.514,18.982,8.855
-10.533,-17.628,141.394,1137.859,52.76,3049.396,18.098,8.493
16.778,22.71,164.103,1331.035,61.99,3523.587,20.792,9.597
-6.301,-11.278,152.825,1235.201,57.72,3270.44,19.81,9.11
6.477,8.912,161.737,1314.695,61.47,3459.161,20.925,9.695
-7.709,-13.367,148.369,1217.292,56.73,3183.657,20.155,9.361
1.011,0.603,148.972,1233.414,57.31,3206.151,20.845,9.577
0.0,-0.887,148.086,1231.927,57.2,3189.345,20.614,9.402
2.293,2.499,150.585,1261.584,58.63,3240.241,21.62,9.471
-0.865,-2.18,148.404,1245.917,58.04,3185.725,21.268,9.228
-4.037,-6.824,141.58,1191.869,55.77,3025.736,20.513,8.648
4.503,5.83,147.41,1238.029,58.35,3127.647,21.54,9.263
0.038,-0.485,146.925,1230.898,58.3,3102.049,22.446,10.207
-2.977,-4.895,142.03,1191.065,56.56,2990.918,20.885,9.205
3.595,4.569,146.599,1228.589,58.43,3082.48,20.515,9.17
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.051,2.321,0.018,6.585,,
150.0,0.077,0.128,5.754,0.045,16.328,,
11.111,0.014,0.142,6.343,0.05,17.999,,
-54.0,-0.077,0.065,2.898,0.023,8.222,,
165.217,0.108,0.173,7.641,0.061,21.681,,
-8.197,-0.014,0.159,6.976,0.056,19.794,,
60.714,0.096,0.255,11.147,0.09,31.63,,
1527.778,3.902,4.157,180.469,1.465,512.085,,
44.096,1.833,5.99,258.798,2.111,734.343,,
-2.7,-0.162,5.828,250.697,2.054,711.356,,
482.717,28.134,33.962,1455.302,11.969,4129.442,,
33.62,11.418,45.38,1939.253,15.993,5502.658,,
24.511,11.123,56.503,2409.245,19.913,6836.269,,
19.424,10.976,67.479,2871.649,23.781,8148.348,,
-11.53,-7.78,59.698,2536.03,21.039,7196.023,,
25.9,15.462,75.16,3186.81,26.488,9042.62,,
42.249,31.755,106.915,4525.088,37.679,12840.004,,
3.625,3.876,110.791,4681.247,39.045,13283.108,,
5.017,5.559,116.349,4907.655,41.004,13925.543,,
24.198,28.154,144.503,6083.416,50.926,17261.781,,
14.992,21.664,166.168,6979.925,58.561,19805.643,42.702,24.026
19.45,32.319,198.487,8315.819,69.951,23596.264,50.451,27.687
-3.668,-7.281,191.206,7985.897,67.385,22660.102,45.974,27.242
3.026,5.786,196.992,8198.264,69.424,23262.693,47.476,28.719
-5.504,-10.842,186.149,7713.479,65.603,21887.111,45.847,27.749
3.936,7.326,193.476,7975.755,68.18,22632.98,46.705,28.356
12.578,24.335,217.81,8931.636,76.76,25343.982,52.228,33.66
-17.218,-37.503,180.307,7353.931,63.54,20868.201,43.541,27.656
-3.382,-6.098,174.209,7070.961,61.4,20062.322,42.269,27.011
19.156,33.372,207.581,8386.574,73.16,23795.727,51.268,32.181
-4.403,-9.14,198.442,7984.248,69.93,22657.041,47.161,30.415
6.204,12.312,210.754,8453.709,74.27,23988.816,52.82,33.242
-5.851,-12.332,198.422,7939.492,69.93,22527.783,46.867,30.231
5.227,10.371,208.793,8334.25,73.58,23649.523,46.338,29.394
-0.537,-1.121,207.672,8271.103,73.19,23468.732,47.268,30.112
-21.687,-45.037,162.635,6461.473,57.32,18333.246,39.468,25.433
25.81,40.647,203.282,8105.208,72.11,22848.992,44.623,29.638
-5.544,-12.509,190.772,7630.508,68.11,21372.619,46.428,29.715
-1.022,-3.16,187.612,7523.289,67.42,20935.363,49.797,30.497
15.213,27.165,214.778,8605.923,77.49,23852.869,51.084,32.412
-6.412,-15.044,199.734,7996.253,72.38,22065.807,45.703,29.373
-7.86,-16.857,182.877,7356.621,66.98,20085.971,46.748,28.586
-0.012,-1.165,181.713,7307.726,66.97,19828.365,45.001,27.978
-4.6,-9.435,172.278,6922.532,63.89,18666.453,42.622,26.909
-18.338,-32.461,139.817,5608.825,52.17,15031.771,38.192,23.829
10.647,13.938,153.754,6164.114,57.83,16388.729,38.956,24.65
4.759,6.336,160.09,6387.192,60.47,16909.643,40.238,26.043
5.889,8.401,168.491,6701.56,64.04,17631.967,38.479,25.824
3.778,5.313,173.804,6887.807,66.46,18012.736,43.429,28.433
-2.377,-5.148,168.656,6656.061,64.88,17302.441,42.253,27.719
-13.145,-23.043,145.613,5721.193,56.35,14784.045,34.784,23.144
11.984,16.485,162.098,6339.592,63.1,16285.846,40.477,26.233
4.112,5.674,167.772,6531.989,65.7,16680.119,40.005,26.302
4.343,6.263,174.034,6745.521,68.55,17125.498,41.963,27.852
-3.529,-6.761,167.273,6440.446,66.13,16290.866,39.265,25.743
-25.604,-43.286,123.988,4744.927,49.2,11957.571,30.038,20.132
7.657,9.005,132.993,5060.621,52.97,12705.79,30.838,21.111
-2.684,-4.042,128.951,4855.276,51.22,12223.56,29.835,20.397
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,0.0
,1.518,1.518,87.179,0.535,247.371,,0.667
230.093,3.493,5.011,285.704,1.766,810.688,,2.012
-21.234,-1.064,3.947,223.86,1.391,635.206,,1.549
176.06,6.949,10.896,613.305,3.84,1740.262,,4.34
64.323,7.009,17.905,1000.418,6.31,2838.7,,6.449
11.997,2.148,20.053,1114.454,7.067,3162.281,,7.555
9.82,1.969,22.022,1224.466,7.761,3474.441,,7.992
2.294,0.505,22.527,1259.743,7.939,3574.54,,8.561
2.204,0.497,23.024,1291.865,8.114,3665.686,,7.874
3.463,0.797,23.821,1336.458,8.395,3792.221,,8.271
40.619,9.676,33.497,1875.541,11.805,5321.875,,11.672
21.525,7.21,40.707,2270.254,14.346,6441.88,,13.25
6.859,2.792,43.499,2412.767,15.33,6846.262,,14.172
-1.285,-0.559,42.94,2367.879,15.133,6718.891,,14.278
3.813,1.637,44.577,2447.645,15.71,6945.228,,14.253
17.377,7.746,52.324,2862.709,18.44,8122.979,,17.267
21.481,11.24,63.563,3462.386,22.401,9824.573,39.762,19.632
0.103,0.066,63.629,3448.009,22.424,9783.775,39.059,18.722
1.868,1.189,64.818,3490.46,22.843,9904.232,38.242,19.185
-0.917,-0.594,64.223,3433.161,22.634,9741.645,37.389,18.865
0.191,0.122,64.346,3411.997,22.677,9681.591,41.524,20.224
3.505,2.255,66.601,3497.122,23.472,9923.135,41.902,20.083
-2.888,-1.924,64.677,3354.285,22.794,9517.834,39.258,18.991
2.157,1.395,66.072,3387.84,23.285,9613.047,39.123,19.093
-0.416,-0.275,65.797,3343.139,23.188,9486.206,37.671,19.046
4.335,2.852,68.65,3460.421,24.194,9818.997,36.583,18.913
2.184,1.499,70.149,3512.51,24.722,9966.8,39.327,20.393
0.992,0.696,70.845,3531.605,24.967,10020.982,43.552,21.32
1.062,0.753,71.598,3560.414,25.233,10102.729,40.114,20.15
1.656,1.186,72.784,3608.57,25.651,10239.371,40.53,20.369
-3.468,-2.524,70.26,3466.867,24.761,9837.285,36.086,18.815
6.062,4.259,74.519,3497.608,25.12,10375.742,40.68,20.453
1.379,0.537,75.056,3525.546,25.47,10389.222,38.226,19.288
1.578,0.692,75.748,3555.291,25.87,10410.004,42.32,20.911
0.93,0.215,75.963,3561.719,26.11,10362.235,42.747,21.197
-1.924,-1.936,74.026,3469.648,25.61,10029.115,42.934,20.961
-13.416,-10.337,63.689,2976.4,22.11,8573.709,40.998,18.799
19.183,11.74,75.429,3527.753,26.37,10090.828,45.52,21.396
0.381,-0.186,75.243,3512.373,26.49,9976.688,42.684,21.585
-0.805,-1.069,74.174,3439.252,26.27,9710.838,41.885,20.593
-0.05,-0.495,73.68,3396.513,26.27,9526.224,42.167,20.515
-3.499,-3.015,70.665,3221.5,25.2,9033.637,40.612,20.203
1.408,0.558,71.223,3230.949,25.56,9003.104,43.176,21.451
-4.754,-3.797,67.427,3044.122,24.34,8432.828,37.931,19.214
2.161,1.042,68.469,3074.785,24.87,8465.062,38.427,19.017
6.027,3.692,72.161,3220.649,26.37,8813.185,39.991,20.993
-16.212,-12.058,60.102,2667.315,22.09,7257.205,35.543,17.882
-8.418,-5.385,54.717,2417.322,20.24,6535.013,35.2,17.309
-3.637,-2.3,52.417,2307.231,19.5,6201.917,34.44,16.543
18.946,9.566,61.983,2866.897,24.41,7279.755,39.2,19.262
3.547,1.962,63.945,2947.901,25.28,7456.623,38.015,19.043
-9.059,-6.006,57.939,2661.308,22.99,6706.966,34.11,18.752
-19.4,-11.411,46.528,2111.28,18.35,5353.327,30.221,15.576
24.733,11.296,57.824,2632.581,23.01,6615.663,36.964,19.837
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.0,0.0,0.0,0.0,0.0,,0.0
,0.281,0.281,5.765,0.099,16.359,,0.118
2596.97,7.295,7.576,152.721,2.67,433.347,,2.695
137.041,10.382,17.959,355.692,6.329,1009.282,,6.017
29.547,5.306,23.265,452.976,8.199,1285.327,,7.393
30.113,7.006,30.271,579.765,10.668,1645.091,,10.273
22.649,6.856,37.127,699.957,13.084,1986.138,,11.284
44.477,16.513,53.64,996.185,18.904,2826.688,,14.739
30.075,16.132,69.771,1277.397,24.589,3624.634,,18.378
16.828,11.741,81.513,1472.269,28.727,4177.586,51.707,20.514
-6.217,-5.068,76.445,1363.276,26.941,3868.317,43.22,17.678
22.967,17.557,94.002,1656.753,33.128,4701.062,47.888,20.082
-7.477,-7.029,86.973,1516.535,30.651,4303.191,40.192,16.822
-7.749,-6.739,80.234,1385.787,28.276,3932.192,33.639,14.622
16.232,13.024,93.258,1596.506,32.866,4530.109,36.439,15.953
7.376,6.879,100.136,1699.038,35.29,4821.046,35.583,16.2
-4.096,-4.102,96.034,1615.318,33.845,4583.488,32.071,14.622
1.506,1.446,97.48,1626.177,34.354,4614.301,29.82,14.031
1.503,1.465,98.946,1637.619,34.871,4646.769,27.978,13.421
1.276,1.263,100.209,1645.97,35.316,4670.465,26.53,12.788
7.0,7.014,107.223,1748.424,37.788,4961.179,26.618,13.138
-4.018,-4.308,102.915,1666.424,36.269,4728.503,24.101,11.911
1.645,1.692,104.608,1682.326,36.866,4773.626,22.586,11.419
3.095,3.238,107.845,1723.111,38.007,4889.352,22.481,11.253
1.304,1.407,109.252,1734.645,38.5,4922.438,21.327,10.718
-7.834,-9.213,100.039,1589.119,35.49,4479.418,19.24,9.519
11.459,10.744,110.784,1760.154,39.55,4930.383,20.256,10.101
-1.672,-2.551,108.233,1721.278,38.89,4790.419,18.952,9.444
1.539,0.966,109.199,1739.41,39.49,4809.862,18.362,9.141
1.22,0.633,109.832,1753.354,39.97,4817.967,17.87,9.075
-0.254,-0.968,108.864,1742.953,39.87,4759.086,17.214,8.764
1.677,1.134,109.998,1767.041,40.54,4794.542,16.949,8.498
0.71,0.093,110.09,1775.347,40.83,4786.89,17.386,8.796
1.823,1.315,111.405,1803.934,41.57,4834.448,18.334,9.144
0.138,-0.53,110.875,1803.485,41.63,4803.312,17.061,8.488
1.172,0.615,111.491,1819.983,42.12,4817.446,16.897,8.576
-4.024,-5.135,106.356,1739.687,40.42,4577.574,16.336,8.257
3.012,2.544,108.899,1784.801,41.64,4667.718,16.713,8.277
1.8,1.297,110.196,1809.798,42.39,4704.708,16.504,8.193
-13.961,-15.949,94.247,1551.114,36.47,4008.458,14.296,7.014
-13.188,-12.913,81.334,1341.839,31.66,3447.165,12.139,6.013
-29.108,-24.013,57.321,948.657,22.45,2422.164,8.41,4.244
23.313,12.95,70.271,1166.643,27.68,2961.728,10.17,5.132
16.783,11.491,81.761,1359.254,32.32,3438.556,11.927,6.081
-2.732,-2.526,79.235,1319.818,31.44,3326.2,11.358,6.063
-11.617,-9.461,69.774,1164.715,27.79,2924.33,9.658,5.043
-14.514,-10.345,59.43,994.417,23.76,2487.287,8.335,4.473
,,,,,,,
,,,,,,,
